State,Year,Month,Megawatthours
GA,2016,8,14294557
HI,2016,8,873924
IA,2016,8,4560898
ID,2016,8,2382866
IL,2016,8,14495180
IN,2016,8,10302742
KS,2016,8,4251261
KY,2016,8,7347448
LA,2016,8,9027324
MA,2016,8,5537657
MD,2016,8,6378319
ME,2016,8,1086403
MI,2016,8,10551690
MN,2016,8,6272840
MO,2016,8,8012390
MS,2016,8,5007637
MT,2016,8,1220893
NC,2016,8,13778407
ND,2016,8,1524171
NE,2016,8,3041588
NH,2016,8,1070920
NJ,2016,8,8451779
NM,2016,8,2234240
NV,2016,8,4039785
NY,2016,8,15262546
OH,2016,8,15158346
OK,2016,8,6337703
OR,2016,8,4205747
PA,2016,8,14081931
RI,2016,8,804870
SC,2016,8,8240745
SD,2016,8,1137597
TN,2016,8,10360776
TX,2016,8,42140094
UT,2016,8,2962470
VA,2016,8,11265924
VT,2016,8,502214
WA,2016,8,7356937
WI,2016,8,6772491
WV,2016,8,2955993
WY,2016,8,1390238
AK,2016,9,470271
AL,2016,9,8102659
AR,2016,9,4348995
AZ,2016,9,7089430
CA,2016,9,24190191
CO,2016,9,4668659
CT,2016,9,2695886
DC,2016,9,991061
DE,2016,9,1009319
FL,2016,9,22543991
GA,2016,9,12842321
HI,2016,9,825373
IA,2016,9,3930724
ID,2016,9,1767172
IL,2016,9,12196946
IN,2016,9,8782229
KS,2016,9,3683172
KY,2016,9,6539600
LA,2016,9,8675283
MA,2016,9,4837844
MD,2016,9,5207029
ME,2016,9,1010620
MI,2016,9,8705772
MN,2016,9,5402256
MO,2016,9,6941076
MS,2016,9,4717239
MT,2016,9,1097688
NC,2016,9,12129035
ND,2016,9,1390342
NE,2016,9,2520346
NH,2016,9,1005169
NJ,2016,9,6745611
NM,2016,9,2000137
NV,2016,9,3207907
NY,2016,9,14050410
OH,2016,9,12955555
OK,2016,9,5543022
OR,2016,9,3526906
PA,2016,9,12913749
RI,2016,9,643491
SC,2016,9,6965340
SD,2016,9,963171
TN,2016,9,9674073
TX,2016,9,38567586
UT,2016,9,2473278
VA,2016,9,9429088
VT,2016,9,453540
WA,2016,9,6693474
WI,2016,9,5735879
WV,2016,9,2581303
WY,2016,9,1310870
AK,2016,10,506267
AL,2016,10,6870848
AR,2016,10,3819345
AZ,2016,10,6369007
CA,2016,10,21407814
CO,2016,10,4341971
CT,2016,10,2094294
DC,2016,10,875109
DE,2016,10,848664
FL,2016,10,19874809
GA,2016,10,10677654
HI,2016,10,835877
IA,2016,10,3774984
ID,2016,10,1630994
IL,2016,10,10672985
IN,2016,10,7769856
KS,2016,10,3105594
KY,2016,10,5689681
LA,2016,10,7930462
MA,2016,10,4143748
MD,2016,10,4320572
ME,2016,10,886406
MI,2016,10,8026417
MN,2016,10,5226109
MO,2016,10,5790790
MS,2016,10,4169921
MT,2016,10,1087996
NC,2016,10,9704614
ND,2016,10,1492824
NE,2016,10,2274394
NH,2016,10,848470
NJ,2016,10,5664525
NM,2016,10,1824233
NV,2016,10,2808874
NY,2016,10,11481032
OH,2016,10,11353200
OK,2016,10,4830879
OR,2016,10,3746808
PA,2016,10,11053716
RI,2016,10,566265
SC,2016,10,5921661
SD,2016,10,916164
TN,2016,10,7982054
TX,2016,10,34223250
UT,2016,10,2331180
VA,2016,10,8241526
VT,2016,10,429388
WA,2016,10,6987111
WI,2016,10,5482736
WV,2016,10,2354563
WY,2016,10,1413028
AK,2016,11,534247
AL,2016,11,6315010
AR,2016,11,3402845
AZ,2016,11,5273346
CA,2016,11,19741329
CO,2016,11,4223862
CT,2016,11,2079391
DC,2016,11,815760
DE,2016,11,810305
FL,2016,11,17010145
GA,2016,11,9679366
HI,2016,11,758939
IA,2016,11,3804251
ID,2016,11,1631060
IL,2016,11,10159543
IN,2016,11,7615522
KS,2016,11,2956025
KY,2016,11,5480818
LA,2016,11,7007146
MA,2016,11,3971091
MD,2016,11,4392326
ME,2016,11,856268
MI,2016,11,7836685
MN,2016,11,5138487
MO,2016,11,5465431
MS,2016,11,3596045
MT,2016,11,1132517
NC,2016,11,9636765
ND,2016,11,1546867
NE,2016,11,2248120
NH,2016,11,806056
NJ,2016,11,5329807
NM,2016,11,1761891
NV,2016,11,2391617
NY,2016,11,11070295
OH,2016,11,11191727
OK,2016,11,4349542
OR,2016,11,3778303
PA,2016,11,10744836
RI,2016,11,559671
SC,2016,11,5825999
SD,2016,11,937858
TN,2016,11,7153463
TX,2016,11,29054828
UT,2016,11,2272320
VA,2016,11,8227095
VT,2016,11,429680
WA,2016,11,7154360
WI,2016,11,5335572
WV,2016,11,2479558
WY,2016,11,1342993
AK,2016,12,595474
AL,2016,12,7041744
AR,2016,12,3609348
AZ,2016,12,5536670
CA,2016,12,20756713
CO,2016,12,4721285
CT,2016,12,2406814
DC,2016,12,888519
DE,2016,12,912142
FL,2016,12,17506776
GA,2016,12,10695336
HI,2016,12,788374
IA,2016,12,4410963
ID,2016,12,2114925
IL,2016,12,12185983
IN,2016,12,8802400
KS,2016,12,3342703
KY,2016,12,6333101
LA,2016,12,6773508
MA,2016,12,4389122
MD,2016,12,5324126
ME,2016,12,1034402
MI,2016,12,8733109
MN,2016,12,5986553
MO,2016,12,6823639
MS,2016,12,3751694
MT,2016,12,1337590
NC,2016,12,11209708
ND,2016,12,1835250
NE,2016,12,2689837
NH,2016,12,888995
NJ,2016,12,6013447
NM,2016,12,1901388
NV,2016,12,2776918
NY,2016,12,11958896
OH,2016,12,12992000
OK,2016,12,5136938
OR,2016,12,4833270
PA,2016,12,12583541
RI,2016,12,604513
SC,2016,12,6195912
SD,2016,12,1134199
TN,2016,12,7910372
TX,2016,12,30613095
UT,2016,12,2616060
VA,2016,12,9897505
VT,2016,12,497002
WA,2016,12,9082593
WI,2016,12,6090661
WV,2016,12,2930475
WY,2016,12,1526637
AK,2017,1,608062
AL,2017,1,7201777
AR,2017,1,3957994
AZ,2017,1,5651308
CA,2017,1,20433534
CO,2017,1,4633535
CT,2017,1,2533087
DC,2017,1,925740
DE,2017,1,966344
FL,2017,1,17182571
GA,2017,1,10990909
HI,2017,1,740603
IA,2017,1,4345616
ID,2017,1,2213652
IL,2017,1,11966618
IN,2017,1,8495140
KS,2017,1,3313460
KY,2017,1,6398786
LA,2017,1,7272163
MA,2017,1,4517253
MD,2017,1,5350533
ME,2017,1,1070051
MI,2017,1,8783112
MN,2017,1,5967875
MO,2017,1,6899530
MS,2017,1,4006104
MT,2017,1,1490229
NC,2017,1,11160242
ND,2017,1,1841409
NE,2017,1,2692548
NH,2017,1,1011181
NJ,2017,1,6080454
NM,2017,1,1901509
NV,2017,1,2693317
NY,2017,1,12318001
OH,2017,1,12766604
OK,2017,1,4952187
OR,2017,1,4870874
PA,2017,1,13184274
RI,2017,1,628504
SC,2017,1,6433532
SD,2017,1,1227199
TN,2017,1,8470591
TX,2017,1,31307256
UT,2017,1,2566590
VA,2017,1,9867046
VT,2017,1,492082
WA,2017,1,9376627
WI,2017,1,6113842
WV,2017,1,2921186
WY,2017,1,1582639
AK,2017,2,554765
AL,2017,2,6144757
AR,2017,2,3459131
AZ,2017,2,4841287
CA,2017,2,18247516
CO,2017,2,4061096
CT,2017,2,2238645
DC,2017,2,800511
DE,2017,2,844948
FL,2017,2,15387970
GA,2017,2,9299426
HI,2017,2,671481
IA,2017,2,3798681
ID,2017,2,1753459
IL,2017,2,10188225
IN,2017,2,7214123
KS,2017,2,2755325
KY,2017,2,5469328
LA,2017,2,6358339
MA,2017,2,4153424
MD,2017,2,4564837
ME,2017,2,871802
MI,2017,2,7716777
MN,2017,2,5156862
MO,2017,2,5630237
MS,2017,2,3514114
MT,2017,2,1304206
NC,2017,2,9321067
ND,2017,2,1616390
NE,2017,2,2341926
NH,2017,2,867192
NJ,2017,2,5419873
NM,2017,2,1673295
NV,2017,2,2417036
NY,2017,2,11609488
OH,2017,2,11001715
OK,2017,2,4086740
OR,2017,2,4059592
PA,2017,2,11766544
RI,2017,2,555367
SC,2017,2,5433370
SD,2017,2,1052925
TN,2017,2,7447807
TX,2017,2,26665351
UT,2017,2,2188336
VA,2017,2,8514544
VT,2017,2,441699
WA,2017,2,8227924
WI,2017,2,5400734
WV,2017,2,2420199
WY,2017,2,1394799
AK,2017,3,557637
AL,2017,3,6612671
AR,2017,3,3443179
AZ,2017,3,5403526
CA,2017,3,19943953
CO,2017,3,4344221
CT,2017,3,2257219
DC,2017,3,869135
DE,2017,3,883225
FL,2017,3,16390984
GA,2017,3,9994230
HI,2017,3,767949
IA,2017,3,4017265
ID,2017,3,1735750
IL,2017,3,10738856
IN,2017,3,7832597
KS,2017,3,2892479
KY,2017,3,5746283
LA,2017,3,6379376
MA,2017,3,4218519
MD,2017,3,4919914
ME,2017,3,1023316
MI,2017,3,8322080
MN,2017,3,5515806
MO,2017,3,5723125
MS,2017,3,3553675
MT,2017,3,1199338
NC,2017,3,10227266
ND,2017,3,1681969
NE,2017,3,2340987
NH,2017,3,878704
NJ,2017,3,5879563
NM,2017,3,1730367
NV,2017,3,2606010
NY,2017,3,11196547
OH,2017,3,12082345
OK,2017,3,4533906
OR,2017,3,4056535
PA,2017,3,12047243
RI,2017,3,620753
SC,2017,3,5910836
SD,2017,3,1030965
TN,2017,3,7220923
TX,2017,3,28292152
UT,2017,3,2282861
VA,2017,3,9330865
VT,2017,3,465826
WA,2017,3,8334694
WI,2017,3,5736216
WV,2017,3,2887245
WY,2017,3,1420862
AK,2017,4,504315
AL,2017,4,6495759
AR,2017,4,3312507
AZ,2017,4,5523134
CA,2017,4,17873861
CO,2017,4,4069332
CT,2017,4,2181159
DC,2017,4,802459
DE,2017,4,795962
FL,2017,4,17754139
GA,2017,4,9906723
HI,2017,4,746359
IA,2017,4,3589322
ID,2017,4,1592475
IL,2017,4,9621773
IN,2017,4,6915719
KS,2017,4,2817625
KY,2017,4,5240265
LA,2017,4,6780515
MA,2017,4,3919575
MD,2017,4,4122962
ME,2017,4,870863
MI,2017,4,7538606
MN,2017,4,4916046
MO,2017,4,5242150
MS,2017,4,3554288
MT,2017,4,1115849
NC,2017,4,9172475
ND,2017,4,1458896
NE,2017,4,2194543
NH,2017,4,863890
NJ,2017,4,5059343
NM,2017,4,1699899
NV,2017,4,2477897
NY,2017,4,10745198
OH,2017,4,10470685
OK,2017,4,4238006
OR,2017,4,3687148
PA,2017,4,10831985
RI,2017,4,536079
SC,2017,4,5766849
SD,2017,4,901963
TN,2017,4,7005570
TX,2017,4,27263895
UT,2017,4,2264930
VA,2017,4,7861447
VT,2017,4,413521
WA,2017,4,7089807
WI,2017,4,5220025
WV,2017,4,2286821
WY,2017,4,1278694
AK,2017,5,471954
AL,2017,5,6973605
AR,2017,5,3439657
AZ,2017,5,6411228
CA,2017,5,19840816
CO,2017,5,4306999
CT,2017,5,1996033
DC,2017,5,850458
DE,2017,5,801862
FL,2017,5,20360238
GA,2017,5,10663158
HI,2017,5,782401
IA,2017,5,3742367
ID,2017,5,1858983
IL,2017,5,10285526
IN,2017,5,7572902
KS,2017,5,3062743
KY,2017,5,5749674
LA,2017,5,7037252
MA,2017,5,3809874
MD,2017,5,4362848
ME,2017,5,871541
MI,2017,5,7984619
MN,2017,5,5085957
MO,2017,5,6055979
MS,2017,5,3791765
MT,2017,5,1068227
NC,2017,5,10449544
ND,2017,5,1410412
NE,2017,5,2245526
NH,2017,5,781498
NJ,2017,5,5494915
NM,2017,5,1819620
NV,2017,5,2972832
NY,2017,5,10474914
OH,2017,5,11263323
OK,2017,5,4637035
OR,2017,5,3711513
PA,2017,5,10563296
RI,2017,5,552697
SC,2017,5,6355790
SD,2017,5,906951
TN,2017,5,7324284
TX,2017,5,31442815
UT,2017,5,2352375
VA,2017,5,8457682
VT,2017,5,417072
WA,2017,5,6903393
WI,2017,5,5326122
WV,2017,5,2433114
WY,2017,5,1332179
AK,2017,6,458401
AL,2017,6,7551878
AR,2017,6,3998998
AZ,2017,6,8146084
CA,2017,6,22235307
CO,2017,6,4767336
CT,2017,6,2341337
DC,2017,6,992863
DE,2017,6,921214
FL,2017,6,21052174
GA,2017,6,11931758
HI,2017,6,777595
IA,2017,6,4227308
ID,2017,6,2191275
IL,2017,6,12112733
IN,2017,6,8253341
KS,2017,6,3588069
KY,2017,6,6107529
LA,2017,6,7848888
MA,2017,6,4288722
MD,2017,6,5257743
ME,2017,6,927556
MI,2017,6,8898960
MN,2017,6,5508903
MO,2017,6,6685098
MS,2017,6,4192633
MT,2017,6,1099634
NC,2017,6,11713947
ND,2017,6,1418575
NE,2017,6,2669714
NH,2017,6,874689
NJ,2017,6,6633968
NM,2017,6,2143924
NV,2017,6,3808664
NY,2017,6,11966658
OH,2017,6,12383061
OK,2017,6,5656202
OR,2017,6,3730767
PA,2017,6,11527966
RI,2017,6,644645
SC,2017,6,6935716
SD,2017,6,990524
TN,2017,6,8174846
TX,2017,6,36256039
UT,2017,6,2768220
VA,2017,6,9630225
VT,2017,6,429770
WA,2017,6,6802608
WI,2017,6,5969077
WV,2017,6,2526441
WY,2017,6,1353226
AK,2017,7,476722
AL,2017,7,8564120
AR,2017,7,4468445
AZ,2017,7,8865979
CA,2017,7,24343766
CO,2017,7,5422077
CT,2017,7,2705914
DC,2017,7,1112504
DE,2017,7,1100338
FL,2017,7,23340361
GA,2017,7,13530290
HI,2017,7,833211
IA,2017,7,4540690
ID,2017,7,2664300
IL,2017,7,13547642
IN,2017,7,9120453
KS,2017,7,4256887
KY,2017,7,6905717
LA,2017,7,8532875
MA,2017,7,5011926
MD,2017,7,6103780
ME,2017,7,945534
MI,2017,7,9693784
MN,2017,7,6029295
MO,2017,7,8010225
MS,2017,7,4745015
MT,2017,7,1252716
NC,2017,7,13163440
ND,2017,7,1569503
NE,2017,7,3157226
NH,2017,7,976024
NJ,2017,7,7789061
NM,2017,7,2339069
NV,2017,7,4380261
NY,2017,7,14045717
OH,2017,7,13657754
OK,2017,7,6317477
OR,2017,7,4086100
PA,2017,7,13169729
RI,2017,7,728546
SC,2017,7,7937691
SD,2017,7,1124102
TN,2017,7,9317803
TX,2017,7,39434479
UT,2017,7,3116449
VA,2017,7,10987336
VT,2017,7,470441
WA,2017,7,7081947
WI,2017,7,6441271
WV,2017,7,2779826
WY,2017,7,1439172
AK,2017,8,486147
AL,2017,8,8551566
AR,2017,8,4656082
AZ,2017,8,8643854
CA,2017,8,26806972
CO,2017,8,5244578
CT,2017,8,2649395
DC,2017,8,1033961
DE,2017,8,1041793
FL,2017,8,23606185
GA,2017,8,13457674
HI,2017,8,855839
IA,2017,8,4195602
ID,2017,8,2390391
IL,2017,8,12428707
IN,2017,8,8760881
KS,2017,8,3895040
KY,2017,8,6709620
LA,2017,8,8627813
MA,2017,8,4722003
MD,2017,8,5459474
ME,2017,8,949974
MI,2017,8,9166298
MN,2017,8,5645997
MO,2017,8,7051835
MS,2017,8,4824289
MT,2017,8,1259749
NC,2017,8,12960434
ND,2017,8,1479544
NE,2017,8,2774688
NH,2017,8,976746
NJ,2017,8,7221532
NM,2017,8,2259885
NV,2017,8,4026024
NY,2017,8,13816976
OH,2017,8,13150758
OK,2017,8,5921046
OR,2017,8,4233504
PA,2017,8,12871887
RI,2017,8,718161
SC,2017,8,7817251
SD,2017,8,1052061
TN,2017,8,9511249
TX,2017,8,40464524
UT,2017,8,3006672
VA,2017,8,10355412
VT,2017,8,471875
WA,2017,8,7279846
WI,2017,8,6152143
WV,2017,8,2737043
WY,2017,8,1391838
AK,2017,9,473560
AL,2017,9,7378484
AR,2017,9,4131124
AZ,2017,9,7396127
CA,2017,9,24760575
CO,2017,9,4786306
CT,2017,9,2278724
DC,2017,9,917877
DE,2017,9,982269
FL,2017,9,21237946
GA,2017,9,11599229
HI,2017,9,819889
IA,2017,9,3904856
ID,2017,9,1834291
IL,2017,9,11752464
IN,2017,9,7873401
KS,2017,9,3528421
KY,2017,9,5870544
LA,2017,9,8236689
MA,2017,9,4415853
MD,2017,9,4724585
ME,2017,9,977192
MI,2017,9,8460704
MN,2017,9,5398458
MO,2017,9,6383974
MS,2017,9,4399747
MT,2017,9,1148816
NC,2017,9,11012590
ND,2017,9,1400526
NE,2017,9,2504914
NH,2017,9,884054
NJ,2017,9,6262052
NM,2017,9,2038716
NV,2017,9,3369683
NY,2017,9,12563619
OH,2017,9,11696069
OK,2017,9,5245534
OR,2017,9,3645778
PA,2017,9,11508842
RI,2017,9,632687
SC,2017,9,6580453
SD,2017,9,967676
TN,2017,9,8252956
TX,2017,9,35780185
UT,2017,9,2539930
VA,2017,9,8765437
VT,2017,9,434359
WA,2017,9,6653118
WI,2017,9,5751522
WV,2017,9,2407537
WY,2017,9,1308662
AK,2017,10,494827
AL,2017,10,6940085
AR,2017,10,3911818
AZ,2017,10,6168322
CA,2017,10,21707847
CO,2017,10,4313460
CT,2017,10,2121880
DC,2017,10,879529
DE,2017,10,828221
FL,2017,10,20030623
GA,2017,10,10827688
HI,2017,10,828153
IA,2017,10,3938313
ID,2017,10,1681138
IL,2017,10,10605029
IN,2017,10,7392493
KS,2017,10,3086221
KY,2017,10,5543046
LA,2017,10,7740241
MA,2017,10,4659081
MD,2017,10,4337503
ME,2017,10,930264
MI,2017,10,8049448
MN,2017,10,5056795
MO,2017,10,5685799
MS,2017,10,4063218
MT,2017,10,1097189
NC,2017,10,9815364
ND,2017,10,1473923
NE,2017,10,2242052
NH,2017,10,826931
NJ,2017,10,5541359
NM,2017,10,1862783
NV,2017,10,2712207
NY,2017,10,11654858
OH,2017,10,11175114
OK,2017,10,4739072
OR,2017,10,3646594
PA,2017,10,11121888
RI,2017,10,549388
SC,2017,10,6311313
SD,2017,10,927494
TN,2017,10,7415194
TX,2017,10,33574330
UT,2017,10,2325870
VA,2017,10,8399896
VT,2017,10,424193
WA,2017,10,7000035
WI,2017,10,5511527
WV,2017,10,2546090
WY,2017,10,1360882
